longitude,latitude,Sold Price,Year built,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Elementary School Distance,Middle School Distance,High School Distance,Last Sold Price
-117.05,32.58,,1969.5,7,4.0,4.0,1158.5,0.25,0.30000000000000004,1.05,137000.0
-117.05,32.59,,1970.0,3,2.0,2.0,1295.0,0.2,0.5,0.8,
-117.05,32.6,,1969.6666666666667,10,6.0,6.0,1463.3333333333333,0.2333333333333333,0.5666666666666667,0.3333333333333333,135000.0
-117.05,32.61,,1962.5,6,4.0,3.0,1056.5,0.25,0.8,0.7999999999999999,422000.0
-117.05,32.62,,1969.6,17,11.0,10.0,1338.6,0.24000000000000005,1.0,1.04,389400.0
-117.05,32.63,,1974.0,14,9.0,8.0,1811.5,0.525,0.575,0.575,210000.0
-117.05,32.64,,1996.0,2,2.0,2.0,1212.0,,2.6,3.0,439700.0
-117.05,32.66,,1981.0,3,4.0,3.0,2849.0,0.3,2.9,3.3,
-117.05,32.67,,1974.3333333333333,10,7.0,7.0,1522.6666666666667,0.26666666666666666,1.3333333333333333,1.9000000000000001,383250.0
-117.05,32.68,452000.0,1972.8,15,11.0,9.0,1380.0,0.36,0.82,1.3599999999999999,263333.3333333333
-117.05,32.69,,1984.0,4,3.0,3.0,1748.0,,,0.7,
-117.05,32.7,,1970.0,8,6.0,5.0,1598.5,,1.05,0.25,
-117.05,32.71,,1964.0,10,5.0,5.0,1458.0,0.5,1.7333333333333334,1.2,250000.0
-117.05,32.72,,1972.5,13,8.0,8.0,1472.5,1.1,2.4,2.075,390666.6666666667
-117.05,32.73,,1960.0,3,2.0,2.0,1798.0,0.6,,2.4,460000.0
-117.05,32.74,,1971.6666666666667,13,8.0,7.0,1882.3333333333333,0.26666666666666666,,2.1999999999999997,
-117.05,32.75,,1951.0,4,3.0,3.0,806.0,0.35,1.55,1.3,472500.0
-117.05,32.77,,1960.8333333333333,18,14.0,11.0,1209.6,0.4666666666666666,1.8800000000000001,2.0833333333333335,368794.5
-117.05,32.78,,1970.0,9,9.0,8.0,1085.5,0.9,2.1500000000000004,2.1500000000000004,226500.0
-117.05,32.8,,1971.142857142857,20,17.0,17.0,1470.857142857143,0.3285714285714286,1.7857142857142858,0.2857142857142857,331785.71428571426
-117.05,32.81,,1974.0,13,7.0,7.0,1954.6666666666667,0.4333333333333333,2.033333333333333,0.8000000000000002,699616.6666666666
-117.05,32.82,,1979.0,1,1.0,1.0,672.0,0.9,1.9,1.2,
-117.05,32.95,,1961.0,4,2.0,2.0,1372.0,0.3,1.1,3.1,585000.0
-117.05,32.96,,1994.0,2,3.0,2.0,1172.0,0.5,0.9,3.0,375000.0
-117.05,32.97,,1993.0,6,6.0,5.0,5122.0,0.9,1.4,2.1,568500.0
-117.05,32.98,,1984.0,4,3.0,2.0,2736.0,1.2,1.2,1.8,
-117.05,32.99,,1970.0,3,2.0,2.0,1709.0,1.9,0.8,1.8,
-117.05,33.02,,2017.0,3,3.0,3.0,2200.0,0.4,1.6,1.6,520000.0
-117.05,33.03,,1973.0,2,2.0,2.0,1431.0,0.4,2.2,2.2,257000.0
-117.05,33.04,,1985.0,3,2.0,2.0,1774.0,0.9,2.7,2.8,
-117.05,33.05,,1984.0,6,5.0,4.0,6368.0,1.4,3.2,3.3,1330000.0
-117.05,33.06,,1984.0,4,2.0,2.0,2316.0,1.4,1.3,0.8,285000.0
-117.05,33.07,,1990.5,6,4.0,4.0,1953.0,1.15,1.1,0.6,633500.0
-117.05,33.08,,1986.0,4,3.0,3.0,2604.0,0.5,0.4,0.4,
-117.05,33.1,,1979.0,3,3.0,3.0,2336.0,1.1,1.1,1.6,140000.0
-117.05,33.11,,1980.0,9,6.0,5.0,2832.5,1.5499999999999998,1.5,1.55,940000.0
-117.05,33.12,,1968.0,3,2.0,2.0,1640.0,2.4,2.4,0.7,460000.0
-117.05,33.13,,1974.142857142857,20,14.0,12.0,1414.857142857143,0.37142857142857144,1.1,0.7142857142857143,229875.0
-117.05,33.14,,1991.25,8,6.0,5.0,1112.0,0.7,0.95,0.8,270000.0
-117.05,33.15,,1990.0,7,5.0,4.0,2014.5,0.25,1.4,1.4,610000.0
-117.05,33.26,,2006.0,3,3.0,3.0,1892.0,,5.3,2.3,658000.0
-117.05,33.74,,2003.0,3,2.0,2.0,1968.0,2.5,2.4,2.6,248500.0
-117.05,33.75,,2005.3333333333333,10,7.0,7.0,2377.3333333333335,2.533333333333333,2.433333333333333,2.533333333333333,292500.0
-117.05,33.99,,1974.5,6,4.0,4.0,1925.5,2.6,3.0999999999999996,4.05,135000.0
-117.05,34.0,,1992.0,3,2.0,2.0,1448.0,0.5,1.4,3.3,132500.0
-117.05,34.01,,1973.0,3,2.0,1.0,1530.0,0.3,1.8,3.0,
-117.05,34.03,,1946.0,3,1.0,1.0,942.0,1.4,2.6,2.5,
-117.05,34.04,,1962.0,4,3.0,3.0,1157.0,1.1,1.15,2.0,208000.0
-117.05,34.05,,2004.0,9,6.0,5.0,3042.5,1.35,0.55,2.3499999999999996,411500.0
-117.04,32.56,582500.0,1975.0,8,5.0,4.0,1672.0,0.44999999999999996,0.25,1.5,
-117.04,32.57,,2003.75,15,10.0,10.0,1734.25,,0.65,1.25,393000.0
-117.04,32.6,,1981.0,6,5.0,4.0,1546.5,0.3,1.1,0.8,479950.0
-117.04,32.61,,1966.0,16,9.0,8.0,1593.5,0.25,1.325,0.7250000000000001,401666.6666666667
-117.04,32.62,,1967.3333333333333,12,7.0,7.0,1510.0,0.3333333333333333,1.5999999999999999,1.5,444000.0
-117.04,32.63,,1975.0,10,6.0,6.0,1292.0,0.39999999999999997,1.5666666666666667,1.4666666666666668,345500.0
-117.04,32.64,,1986.0,4,3.0,3.0,3133.0,,2.1,2.5,
-117.04,32.67,,1972.0,3,1.0,1.0,840.0,0.2,0.9,1.7,185000.0
-117.04,32.68,435000.0,1980.25,23,18.0,16.0,1300.75,0.275,0.6125,1.4875,305071.4285714286
-117.04,32.7,,1962.0,5,3.0,2.0,2030.0,,1.0,0.8,430000.0
-117.04,32.71,,1981.0,7,4.0,3.0,1311.5,,1.35,0.8,211500.0
-117.04,32.72,,1963.75,12,8.0,8.0,1305.75,1.4,,1.45,283750.0
-117.04,32.73,,1956.6666666666667,10,7.0,5.0,1278.6666666666667,0.9,,1.4666666666666668,437333.3333333333
-117.04,32.74,,1953.6666666666667,10,6.0,6.0,1452.0,0.26666666666666666,,1.8,295000.0
-117.04,32.75,,1950.75,11,7.0,7.0,1202.5,,,2.35,437500.0
-117.04,32.76,,1950.5,11,6.0,6.0,1252.25,0.425,,2.8,411333.3333333333
-117.04,32.77,,1977.5,7,6.0,5.0,1265.5,0.8,2.4,2.7,325000.0
-117.04,32.79,,1967.0,3,3.0,2.0,1844.0,,,3.2,
-117.04,32.8,,1978.0,10,10.0,7.0,2271.3333333333335,0.39999999999999997,1.3,0.6333333333333333,375666.6666666667
-117.04,32.81,,1976.5,7,4.0,4.0,1828.0,0.7,1.5499999999999998,0.8,
-117.04,32.92,,2006.0,5,5.0,4.0,4340.0,3.8,3.0,5.6,4990.0
-117.04,32.96,,1985.5,6,6.0,4.0,1400.0,0.5,1.4,2.4,380000.0
-117.04,32.97,,1990.0,2,2.0,2.0,984.0,0.1,0.9,2.0,116000.0
-117.04,32.98,,1971.0,8,5.0,5.0,1607.5,0.6499999999999999,0.6499999999999999,1.35,499500.0
-117.04,33.0,,1987.0,6,4.0,4.0,4979.0,1.0,1.6,1.1,
-117.04,33.01,,1980.5,9,6.0,6.0,3029.5,0.45,2.05,1.15,344750.0
-117.04,33.02,,1979.0,3,2.0,2.0,1933.0,0.5,2.8,1.8,720000.0
-117.04,33.03,,2004.0,4,5.0,4.0,7296.0,0.7,3.6,2.6,2150000.0
-117.04,33.04,,2020.0,6,9.0,9.0,11080.0,1.1,3.9,2.8,700000.0
-117.04,33.08,,1991.6666666666667,12,9.0,9.0,2512.6666666666665,1.2666666666666666,1.1333333333333333,1.0666666666666667,445000.0
-117.04,33.14,,1992.5,5,4.0,4.0,1342.0,0.4,0.8500000000000001,0.9500000000000001,
-117.04,33.15,,1988.0,6,3.0,3.0,1164.0,0.5,0.9,1.15,320000.0
-117.04,33.16,,2009.0,5,4.0,4.0,3382.0,1.2,1.4,1.7,
-117.04,33.2,,2006.0,5,5.0,4.0,4626.0,,4.2,5.1,1048500.0
-117.04,33.21,,1986.0,3,4.0,2.0,2804.0,,4.0,4.6,362000.0
-117.04,33.25,,2002.0,3,3.0,2.0,3014.0,,3.9,2.0,420000.0
-117.04,33.31,,2003.0,1,1.0,1.0,1000.0,,6.6,2.2,120000.0
-117.04,33.79,,2014.5,17,11.0,10.0,2199.0,1.525,4.65,4.4,268500.0
-117.04,33.8,,2010.0,3,2.0,2.0,1569.0,1.5,4.6,4.3,192500.0
-117.04,33.98,,1985.6666666666667,6,6.0,5.0,1548.0,3.5666666666666664,4.033333333333333,3.8666666666666667,146500.0
-117.04,33.99,,2016.25,16,10.0,10.0,2271.25,3.3,3.925,4.275,362000.0
-117.04,34.0,,1985.5,18,13.0,12.0,1788.5,0.5833333333333334,2.016666666666667,3.783333333333333,488250.0
-117.04,34.01,,1963.0,3,2.0,2.0,1363.0,0.1,2.0,3.3,
-117.04,34.02,,1959.0,7,4.0,3.0,1672.0,1.25,2.5,3.25,
-117.04,34.04,,1951.5,6,5.0,5.0,1592.5,0.8,0.9,2.95,212500.0
-117.04,34.06,,1993.0,4,3.0,3.0,2234.0,0.5,0.6,3.3,195000.0
-117.03,32.58,,2003.0,5,3.0,3.0,3148.0,,1.1,1.0,630000.0
-117.03,32.59,,2017.0,5,3.0,3.0,2135.0,1.3,1.9,2.4,535500.0
-117.03,32.6,,1972.0,4,1.0,1.0,910.0,0.2,1.9,1.4,6653000.0
-117.03,32.61,,1988.0,2,3.0,2.0,1257.0,0.4,1.8,2.4,350000.0
-117.03,32.63,,1980.0,4,3.0,2.0,2290.0,0.7,1.6,1.6,490000.0
-117.03,32.66,,1987.0,3,2.0,2.0,1756.0,0.4,1.6,2.0,
-117.03,32.68,470000.0,1978.5714285714287,19,15.0,13.0,1323.0,1.5,2.1,2.542857142857143,343600.0
-117.03,32.69,,1974.75,14,10.0,7.0,1430.0,0.675,0.725,1.45,340875.0
-117.03,32.7,,1991.3333333333333,9,8.0,5.0,1346.0,0.3333333333333333,0.9666666666666667,1.2666666666666666,323250.0
-117.03,32.71,,1960.0,3,2.0,2.0,1420.0,0.3,1.1,1.1,341500.0
-117.03,32.72,,1950.0,4,1.0,1.0,1044.0,0.7,,0.6,287000.0
-117.03,32.73,,1947.3333333333333,7,3.0,3.0,979.6666666666666,0.6333333333333333,,0.8666666666666667,320666.6666666667
-117.03,32.74,,1987.3333333333333,7,6.0,6.0,1059.6666666666667,,,1.4000000000000001,334333.3333333333
-117.03,32.75,,1952.0,2,2.0,2.0,1053.0,,,2.3,490000.0
-117.03,32.76,,1959.1666666666667,23,14.0,12.0,1664.0,,,2.4,641333.3333333334
-117.03,32.77,,1975.0,8,8.0,7.0,1262.6666666666667,,,2.8333333333333335,298500.0
-117.03,32.78,,1976.4285714285713,14,16.0,11.0,1089.0,0.5,1.5,2.9285714285714284,252875.0
-117.03,32.79,,1965.0,22,13.0,11.0,1629.8333333333333,0.275,0.925,2.0500000000000003,509500.0
-117.03,32.8,,1970.7142857142858,20,15.0,11.0,1293.7142857142858,0.6857142857142857,0.4714285714285714,1.4714285714285715,331500.0
-117.03,32.83,,1967.5,7,5.0,4.0,1561.5,0.5,,1.2000000000000002,379000.0
-117.03,32.93,,2006.0,5,6.0,5.0,5599.0,4.6,3.3,6.4,1229000.0
-117.03,32.95,,1971.0,3,2.0,2.0,1834.0,0.8,2.1,2.8,
-117.03,32.97,,1996.5,7,5.0,4.0,1903.0,0.35,0.75,1.9,404850.0
-117.03,33.0,,1988.0,4,3.0,3.0,2735.0,1.1,1.3,0.3,
-117.03,33.01,,1988.0,5,2.0,2.0,2212.0,0.9,1.7,0.5,765000.0
-117.03,33.03,,1976.0,2,2.0,2.0,1534.0,1.2,3.2,2.1,144000.0
-117.03,33.09,,2000.0,5,4.0,3.0,4353.0,1.6,1.5,1.5,1187000.0
-117.03,33.15,,2003.0,3,2.0,2.0,1918.0,0.3,0.8,1.2,394500.0
-117.03,33.53,,1988.0,7,4.0,4.0,3502.0,3.3,4.2,5.5,680000.0
-117.03,33.7,,2003.0,3,2.0,2.0,2520.0,3.5,3.7,1.6,420000.0
-117.03,33.77,,2014.0,4,3.0,3.0,3073.0,1.0,0.8,0.8,
-117.03,33.96,,1997.0,3,2.0,2.0,1520.0,0.5,2.9,3.0,
-117.03,34.0,,1973.0,6,4.0,4.0,1578.0,0.95,2.3499999999999996,3.95,137500.0
-117.03,34.01,,1979.5,7,4.0,4.0,2070.0,0.65,2.65,4.0,143000.0
-117.03,34.02,,1979.5,9,6.0,6.0,2780.5,0.9,2.9000000000000004,3.75,425000.0
-117.03,34.04,,1977.0,3,2.0,1.0,1885.0,1.2,1.4,3.8,
-117.03,34.05,,2002.0,8,7.0,6.0,3162.5,0.75,1.0,3.7,600000.0
-117.03,34.06,,1984.0,4,3.0,2.0,2010.0,0.9,1.1,3.9,355000.0
-117.03,34.44,,1989.0,4,2.0,2.0,1848.0,,,9.9,98000.0
-117.03,34.87,,2007.0,6,3.0,3.0,3088.0,1.3,,1.3,400000.0
-117.03,34.9,,1940.0,3,1.0,1.0,880.0,0.9,,0.2,85000.0
-117.02,32.57,,2017.0,3,3.0,2.0,1442.0,,1.3,0.5,
-117.02,32.58,,2003.5,5,5.0,4.0,1449.5,,1.65,0.8500000000000001,
-117.02,32.59,,2003.0,4,3.0,2.0,2190.0,1.5,2.5,3.0,335500.0
-117.02,32.61,,2002.0,5,3.0,3.0,2863.0,0.5,1.4,2.0,610000.0
-117.02,32.62,,2002.0,5,6.0,4.0,1322.0,0.6,1.25,2.0,390000.0
-117.02,32.63,,1998.5,7,5.0,5.0,1745.5,0.45,0.8500000000000001,1.5,512500.0
-117.02,32.65,,1993.75,20,18.0,15.0,3473.75,,,1.175,587500.0
-117.02,32.66,,1970.3333333333333,26,18.0,15.0,2876.5,0.9333333333333332,1.05,1.4666666666666668,759500.0
-117.02,32.68,660000.0,1961.0,7,6.0,4.0,1703.5,2.45,2.1,2.4,
-117.02,32.69,,1985.6666666666667,10,8.0,6.0,1425.3333333333333,1.0666666666666667,0.9666666666666667,1.7666666666666666,200000.0
-117.02,32.7,,1973.375,26,17.0,15.0,1321.25,0.3875,1.34,1.625,345357.14285714284
-117.02,32.71,,1964.3333333333333,11,7.0,5.0,1330.6666666666667,0.3,1.4,1.1666666666666667,244000.0
-117.02,32.72,,2002.0,4,2.0,2.0,1760.0,0.7,,0.5,160000.0
-117.02,32.73,,1979.5,15,11.0,9.0,1738.0,0.2,,0.525,357500.0
-117.02,32.74,,1972.6,18,12.0,12.0,1666.4,,,1.04,450166.6666666667
-117.02,32.75,,1971.5,5,3.0,3.0,874.5,,1.7,1.45,270000.0
-117.02,32.76,,1963.0,5,4.0,3.0,3488.0,,,2.3,550000.0
-117.02,32.77,,1977.0,4,2.0,2.0,1760.0,,,2.3,605000.0
-117.02,32.78,,1957.0,3,2.0,2.0,1618.0,0.3,1.1,2.1,440000.0
-117.02,32.79,,1957.4,16,10.0,10.0,1500.6,0.38,0.8,2.04,491000.0
-117.02,32.8,,1960.6666666666667,11,8.0,7.0,1489.3333333333333,0.26666666666666666,0.26666666666666666,2.1,565000.0
-117.02,32.81,,1969.0,7,5.0,4.0,1431.5,0.35,0.6499999999999999,2.25,450000.0
-117.02,32.84,,1984.5,5,5.0,4.0,1845.5,0.30000000000000004,,0.75,
-117.02,32.85,,1973.0,7,5.0,4.0,1821.0,0.45,,0.4,
-117.02,32.92,,2009.0,11,12.0,9.0,5462.5,4.95,3.75,6.800000000000001,1000000.0
-117.02,32.95,,1961.0,6,3.0,3.0,1076.0,0.5,1.6,2.7,501500.0
-117.02,32.96,,1960.0,6,3.0,3.0,1305.5,0.4,1.45,2.5,305750.0
-117.02,33.0,,1988.0,5,3.0,3.0,3071.0,,,,795000.0
-117.02,33.21,,2009.5,10,7.0,6.0,3588.5,,3.0,4.300000000000001,654000.0
-117.02,33.24,,1935.0,3,1.0,1.0,1284.0,,2.7,2.4,120000.0
-117.02,33.29,,1976.0,3,3.0,1.0,2395.0,,4.9,0.8,375000.0
-117.02,33.31,,2001.0,4,3.0,3.0,2750.0,1.2,,1.7,
-117.02,33.71,,2006.0,9,5.0,5.0,2259.0,0.6,2.85,0.65,238500.0
-117.02,33.72,,2002.0,5,3.0,3.0,3128.0,0.4,3.1,0.8,380000.0
-117.02,33.75,,2009.0,4,2.0,2.0,2457.0,0.8,1.0,1.3,318000.0
-117.02,33.78,,2005.6666666666667,15,13.0,12.0,3288.3333333333335,0.5,3.6,3.4,303666.6666666667
-117.02,33.79,,2006.0,10,7.0,7.0,3349.5,0.4,3.5,3.3,325600.0
-117.02,33.94,,2014.0,4,3.0,3.0,1969.0,0.6,2.8,3.0,283500.0
-117.02,33.95,,2010.3333333333333,12,7.0,7.0,2210.0,0.26666666666666666,2.566666666666667,2.766666666666667,270666.6666666667
-117.02,34.01,,1996.0,4,2.0,2.0,2037.0,0.3,3.5,4.8,329000.0
-117.02,34.02,,2002.0,5,3.0,3.0,3092.0,0.6,3.6,4.4,340000.0
-117.02,34.04,,1964.0,4,2.0,2.0,3129.0,1.4,1.6,4.0,324500.0
-117.02,34.88,,1958.0,6,4.0,4.0,1470.0,0.5,,0.9,
-117.02,34.89,,1959.0,3,2.0,2.0,1240.0,0.6,,0.4,115000.0
-117.01,32.62,,2002.0,7,6.0,4.0,2249.5,0.35,0.7,1.25,607000.0
-117.01,32.63,,1987.0,3,3.0,2.0,1801.0,0.2,0.4,1.4,227000.0
-117.01,32.64,,1998.0,3,2.0,2.0,1412.0,0.4,0.9,1.0,186500.0
-117.01,32.65,,1991.0,4,3.0,3.0,1533.0,,,0.6,550000.0
-117.01,32.66,992500.0,1986.8,21,17.0,11.0,2964.6,1.24,0.82,1.08,650788.75
-117.01,32.71,,1959.0,3,2.0,2.0,1430.0,,,1.0,379000.0
-117.01,32.73,,1987.0,7,8.0,5.0,1051.6666666666667,,,1.6333333333333335,256150.0
-117.01,32.74,,1973.0,3,3.0,2.0,1716.0,,1.5,1.4,490000.0
-117.01,32.75,,1971.6,16,10.0,9.0,1656.2,,1.42,2.08,300000.0
-117.01,32.76,,1961.3333333333333,9,7.0,6.0,1766.3333333333333,,,2.4,530000.0
-117.01,32.77,,1975.0,2,2.0,2.0,1330.0,,,1.8,
-117.01,32.79,,1955.0,9,4.0,4.0,1154.3333333333333,0.5666666666666668,0.6,1.9000000000000001,327000.0
-117.01,32.8,,1966.5,7,5.0,5.0,1615.5,0.55,0.8,2.7,335000.0
-117.01,32.81,,1970.75,14,11.0,8.0,1587.5,0.3,0.75,2.525,530000.0
-117.01,32.82,,1985.0,6,6.0,6.0,1617.0,0.6,1.1,2.7,335500.0
-117.01,32.83,,1999.0,5,3.0,3.0,2395.0,0.7,,1.4,311000.0
-117.01,32.84,,1961.0,7,4.0,4.0,1563.0,0.30000000000000004,,0.55,257000.0
-117.01,32.86,,1983.6666666666667,10,8.0,7.0,1623.3333333333333,0.9666666666666668,,0.7666666666666666,477000.0
-117.01,32.93,,2012.25,23,25.0,21.0,4958.5,5.375,3.975,7.175,1249250.0
-117.01,32.96,,1970.5,12,6.0,6.0,2176.5,0.15000000000000002,1.6,2.6,
-117.01,33.12,,1999.0,5,4.0,4.0,3641.0,0.7,,2.1,700000.0
-117.01,33.13,,2001.0,4,3.0,3.0,2675.0,1.2,,2.0,780000.0
-117.01,33.25,,2019.0,3,3.0,2.0,2318.0,,2.1,2.5,
-117.01,33.32,385000.0,1980.0,4,4.0,4.0,1871.0,0.3,,2.6,299000.0
-117.01,33.53,,2004.0,5,4.0,3.0,3850.0,,,,1275000.0
-117.01,33.72,,2005.0,4,3.0,2.0,2808.0,5.2,2.0,0.3,299000.0
-117.01,33.73,,2000.0,5,3.0,3.0,2828.0,0.4,2.5,0.5,160000.0
-117.01,33.75,,1999.0,6,3.0,2.0,3083.0,0.3,0.6,0.9,160000.0
-117.01,33.76,,2005.0,9,5.0,4.0,2678.5,0.45,0.5,0.6,317000.0
-117.01,33.95,,2010.0,4,3.0,3.0,2025.0,0.7,2.0,2.3,230000.0
-117.01,34.01,,2000.0,5,3.0,2.0,2561.0,0.5,3.7,4.9,
-117.01,34.02,,2005.0,4,5.0,2.0,3113.0,0.6,3.7,4.7,575000.0
-117.01,34.88,,1973.0,7,4.0,4.0,1465.0,0.30000000000000004,,1.25,78750.0
-117.01,34.89,,1957.0,11,6.0,6.0,998.0,0.325,,1.125,72500.0
-117.0,32.58,,2003.3333333333333,10,9.0,6.0,1699.3333333333333,2.3666666666666667,3.266666666666667,3.9,394666.6666666667
-117.0,32.6,,2018.0,5,5.0,4.0,3704.0,1.6,2.2,1.6,754000.0
-117.0,32.61,,2015.3333333333333,9,8.0,6.0,1555.0,1.4333333333333333,1.3,0.6666666666666666,433000.0
-117.0,32.62,,2002.0,12,10.0,8.0,2323.6666666666665,0.8333333333333334,0.7333333333333334,0.6666666666666666,495500.0
-117.0,32.63,,2000.0,7,6.0,4.0,1905.0,0.3,0.44999999999999996,0.9,165000.0
-117.0,32.64,,1976.0,5,3.0,3.0,2289.0,0.3,0.5,0.4,465000.0
-117.0,32.67,803250.0,1976.8,19,12.0,9.0,2192.4,0.8800000000000001,1.22,1.32,431666.6666666667
-117.0,32.7,,1980.0,3,3.0,2.0,1680.0,,,1.6,
-117.0,32.71,,1970.6666666666667,19,13.0,12.0,1366.0,0.26666666666666666,,1.3666666666666665,269000.0
-117.0,32.72,,1989.5,5,4.0,3.0,1214.0,,,1.4,259000.0
-117.0,32.74,,1991.0,3,3.0,2.0,1647.0,,,1.4,180000.0
-117.0,32.8,,1949.0,3,1.0,1.0,1060.0,0.1,0.9,3.2,418000.0
-117.0,32.81,,1959.0,6,4.0,4.0,3207.0,0.7,1.1,2.6,565500.0
-117.0,32.84,,1981.0,3,2.0,2.0,1254.0,,,1.5,
-117.0,33.2,,1979.0,5,3.0,2.0,4112.0,,1.9,5.4,
-117.0,33.25,,1989.0,3,2.0,2.0,2591.0,,1.9,2.6,225000.0
-117.0,33.27,,2002.0,9,7.0,5.0,2997.0,,3.5,1.45,525000.0
-117.0,33.3,1029675.0,1978.75,15,17.0,13.0,3912.5,0.875,,2.2,775000.0
-117.0,33.31,467500.0,1980.142857142857,21,21.0,18.0,1787.857142857143,0.5333333333333333,,2.3833333333333333,379416.6666666667
-117.0,33.32,417500.0,1980.0,5,5.0,5.0,2093.5,0.25,,2.6,347500.0
-117.0,33.34,,1961.0,3,2.0,2.0,1770.0,1.7,,4.1,325000.0
-117.0,33.73,,1996.0,4,3.0,3.0,1946.0,1.9,2.1,0.9,
-117.0,33.74,,1988.0,6,4.0,4.0,1685.5,1.45,1.8,1.35,290000.0
-117.0,33.76,,1982.0,4,3.0,3.0,1045.5,0.35,1.25,1.4,270000.0
-117.0,33.77,,2006.0,9,5.0,3.0,2569.5,0.75,1.1,0.9,275000.0
-117.0,33.78,,2003.3333333333333,28,19.0,19.0,2704.3333333333335,0.8666666666666667,1.9833333333333334,1.8166666666666667,245500.0
-117.0,33.79,,2011.5,12,8.0,7.0,2769.5,0.9500000000000001,2.3,2.05,355000.0
-117.0,33.82,,2015.0,5,3.0,2.0,2049.0,1.8,2.8,2.3,292500.0
-117.0,33.95,,2004.5,4,6.0,4.0,2127.0,1.05,1.25,1.5499999999999998,
-117.0,34.1,,1940.0,3,1.0,1.0,1995.0,4.1,4.2,6.9,280000.0
-117.0,34.88,,1964.0,3,2.0,2.0,1144.0,0.3,,2.0,147000.0
-117.0,34.9,,1953.0,3,1.0,1.0,844.0,0.8,,1.6,80000.0
-116.99,32.61,,2018.0,5,4.0,3.0,2341.0,1.1,1.4,0.5,502000.0
-116.99,32.64,,2001.0,8,7.0,6.0,2782.0,0.3,1.4,2.0,510000.0
-116.99,32.65,,1972.0,3,2.0,2.0,1508.0,0.3,1.3,0.9,
-116.99,32.66,1300000.0,1989.3333333333333,14,12.0,10.0,3044.6666666666665,0.9333333333333332,1.0333333333333334,0.8333333333333334,792500.0
-116.99,32.68,,1977.0,3,2.0,2.0,2033.0,1.2,1.8,1.8,950000.0
-116.99,32.71,,1970.6666666666667,11,6.0,6.0,1428.3333333333333,,,2.1666666666666665,416000.0
-116.99,32.72,,1987.0,10,7.0,6.0,1718.6666666666667,,,1.6666666666666667,500100.0
-116.99,32.74,,1967.0,4,3.0,3.0,2202.0,,0.5,1.0,510000.0
-116.99,32.75,,1957.5,9,6.0,5.0,2272.0,,0.2,1.3,550000.0
-116.99,32.76,,1982.5,11,8.0,7.0,3786.5,,0.75,1.3,
-116.99,32.78,,1958.0,4,3.0,2.0,1624.0,0.4,0.8,0.5,389000.0
-116.99,32.79,,1961.5,7,4.0,4.0,1259.0,0.25,0.8,0.55,437500.0
-116.99,32.8,,1958.75,12,9.0,8.0,1554.75,0.425,0.9750000000000001,2.85,288000.0
-116.99,32.85,,1995.0,7,5.0,4.0,1609.5,0.5,,1.75,452500.0
-116.99,33.28,,1981.0,6,4.0,3.0,3332.0,,3.7,2.0,775000.0
-116.99,33.29,,2019.0,4,0.0,0.0,3313.0,1.9,,2.4,
-116.99,33.3,1170000.0,1996.0,6,9.0,6.0,4797.5,1.0,,2.45,1197500.0
-116.99,33.58,,1988.0,4,2.0,2.0,2920.0,7.7,8.4,9.6,435000.0
-116.99,33.72,,1991.5,6,5.0,4.0,1844.5,1.0,1.2,1.1,180500.0
-116.99,33.74,,1982.0,14,10.0,9.0,1565.8,0.9199999999999999,1.5,1.7399999999999998,166000.0
-116.99,33.76,,1987.75,9,8.0,7.0,1431.0,0.9750000000000001,1.9,2.0,39000.0
-116.99,33.78,,2006.0,11,6.0,5.0,2829.5,1.45,1.75,1.65,322000.0
-116.99,33.79,,1991.0,9,5.0,5.0,1416.6666666666667,1.1333333333333333,1.6666666666666667,1.5,265000.0
-116.99,33.81,,2018.0,3,3.0,2.0,1865.0,1.4,2.4,2.0,285000.0
-116.99,33.94,,2002.0,8,5.0,5.0,2122.0,0.35,1.35,1.9,306250.0
-116.99,33.95,,2003.0,5,3.0,3.0,2657.0,0.8,0.9,1.3,281500.0
-116.99,33.96,,2006.0,4,5.0,4.0,1907.0,0.55,0.9,0.95,240000.0
-116.99,33.98,,1935.0,4,3.0,3.0,3400.0,1.4,1.8,1.3,
-116.99,34.01,,2019.0,4,3.0,3.0,2809.0,2.1,5.3,6.5,
-116.99,34.14,252000.0,1955.0,2,2.0,2.0,1095.0,5.5,,12.0,200000.0
-116.99,34.15,212000.0,1979.0,7,7.0,5.0,1052.25,5.6,,12.125,178333.33333333334
-116.99,34.91,,1970.0,3,2.0,2.0,1386.0,2.1,,2.9,94500.0
-116.98,32.61,,2009.0,3,3.0,2.0,1966.0,0.5,1.8,0.7,628898.0
-116.98,32.62,,2012.0,5,4.0,3.0,2177.0,0.8,1.5,0.3,515000.0
-116.98,32.63,,2003.857142857143,23,22.0,15.0,1750.7142857142858,0.3,1.8142857142857143,1.3714285714285714,446366.6666666667
-116.98,32.64,,2002.0,4,4.0,3.0,2188.0,0.3,1.8,1.8,605000.0
-116.98,32.65,,1987.3333333333333,8,7.0,6.0,1406.3333333333333,0.19999999999999998,1.6333333333333335,1.2333333333333334,374666.6666666667
-116.98,32.67,620000.0,2005.5,19,16.0,13.0,1699.5,0.3666666666666667,2.1666666666666665,1.883333333333333,402250.0
-116.98,32.72,,1999.0,3,3.0,2.0,1918.0,,1.9,1.0,184000.0
